5703;CED DO LAGO;BRASILIA;DF;Estadual;De 20% a 40%;Médio Alto;523,87;527,19;500,68;509,73;557,89;517,33
5704;ALBERT EINSTEIN COLEGIO;SAO PAULO;SP;Privada;De 20% a 40%;Muito Alto;523,86;535,94;491,93;512,74;554,83;574,29
5705;SESI 405 CENTRO EDUCACIONAL;FERNANDOPOLIS;SP;Privada;80% ou mais;Alto;523,82;516,06;520,63;494,85;563,76;540
5706;INSTITUTO FEDERAL FARROUPILHA - CAMPUS SAO BORJA;SAO BORJA;RS;Federal;80% ou mais;Médio Alto;523,82;550,47;489,34;483,95;571,53;520,48
5707;COLEGIO DA POLICIA MILITAR DO ESTADO DO TOCANTINS;PALMAS;TO;Estadual;80% ou mais;Médio;523,82;533,81;494,19;498,25;569,02;538,49
5708;MANOEL FERRAZ PROFESSOR;BOM JESUS DOS PERDOES;SP;Estadual;De 60% a 80%;Médio Alto;523,81;536,32;492,31;495,08;571,55;555,79
5709;ESC EST ENS MEDIO MARANHAO;SAO MARCOS;RS;Estadual;80% ou mais;Alto;523,78;530,34;519,2;490,47;555,11;517,14
5710;COOPERATIVA DE EDUC INT SERRINHENSE - COOPEISE;SERRINHA;BA;Privada;Menos de 20%;Médio Alto;523,78;530,9;486,18;501,56;576,48;562,05
5711;CENTRO EDUCACIONAL ISOLINA RUTTMANN;VILHENA;RO;Privada;80% ou mais;Muito Alto;523,78;517,02;514,94;499,12;564,05;546,67
5712;JOSE DE ANCHIETA C E EF M;UNIAO DA VITORIA;PR;Estadual;80% ou mais;Alto;523,72;537,18;480,05;499,94;577,73;510
5713;EE ALFREDO SA;TEOFILO OTONI;MG;Estadual;De 60% a 80%;Médio;523,72;522,58;504,63;503,55;564,12;519,94
5714;COLEGIO ANA TEREZA;SALVADOR;BA;Privada;80% ou mais;Médio Alto;523,71;530,14;479,45;507,76;577,47;622
5715;CAT IND ARNALDO MAGALHAES FILHO;CARIACICA;ES;Privada;80% ou mais;Alto;523,7;528,45;501,02;492,64;572,71;578,1
5716;JD ESC FAZ DE CONTA-BARROCO LOPES;MACAE;RJ;Privada;80% ou mais;Alto;523,68;532,37;493,8;499,88;568,65;565,96
5717;CE THALES RIBEIRO GONCALVES -SEDE;CAXIAS;MA;Estadual;80% ou mais;Médio Baixo;523,67;530,12;482,1;514,4;568,04;540,5
5718;INST EST EDUC ERICO VERISSIMO;TRES PASSOS;RS;Estadual;80% ou mais;Alto;523,63;532,4;489,38;506,21;566,54;559,15
5719;CESTI C EI EF M;SANTA TEREZINHA DE ITAIPU;PR;Privada;De 60% a 80%;Alto;523,63;536,97;488,79;498,98;569,79;508
5720;COL TEC NS DAS GRACAS;RIO DE JANEIRO;RJ;Privada;Menos de 20%;Alto;523,63;536,78;491,66;501,7;564,37;520
5721;COLEGIO ANTONIO ARARIPE;TAUA;CE;Privada;80% ou mais;Médio;523,63;526,46;500,66;507,71;559,68;581,18
5722;SESI 365 CENTRO EDUCACIONAL;MOGI DAS CRUZES;SP;Privada;80% ou mais;Alto;523,62;529,42;492,01;511,95;561,11;684,14
5723;BENJAMIN CONSTANT C E EF M;LONDRINA;PR;Estadual;80% ou mais;Médio Alto;523,62;527,29;514,07;486,9;566,22;485,45
5724;COLEGIO ALFABETOC;CAMPO MAIOR;PI;Privada;80% ou mais;Alto;523,61;536,27;482,89;494,67;580,62;561,43
5725;INTERATIVA C EI EF M;FOZ DO IGUACU;PR;Privada;80% ou mais;Alto;523,61;516,41;517,28;503,13;557,63;515
5726;CE CANADA;NOVA FRIBURGO;RJ;Estadual;80% ou mais;Médio Alto;523,61;539,22;483,5;497,36;574,34;579,83
5727;INST BATISTA DE ED E CULTURA;MARICA;RJ;Privada;De 60% a 80%;Alto;523,6;533,31;510,93;485,37;564,81;515
5728;LEONCIO CORREIA C E EF M PROFIS;CURITIBA;PR;Estadual;De 60% a 80%;Alto;523,59;531,48;491,82;496,29;574,78;541,11
5729;ELOY DE MIRANDA CHAVES DOUTOR;JUNDIAI;SP;Estadual;De 60% a 80%;Alto;523,59;540,76;481,72;494,6;577,26;508,72
5730;ANA VANDA BASSARA C E EF M PROF;GUARAPUAVA;PR;Estadual;De 60% a 80%;Alto;523,58;524,92;512,77;502,74;553,9;525,22
5731;COLEGIO SEBASTIAO DE ABREU;MARANGUAPE;CE;Privada;De 60% a 80%;Alto;523,58;524,45;508,72;513,23;547,91;626,67
5732;COLEGIO ALFA INHUMENSE;INHUMA;PI;Privada;De 60% a 80%;Médio;523,56;531,1;510,24;496,21;556,68;552,5
5733;EE PROFESSORA MARIA RITA LISBOA PEREIRA SANTORO;LAMBARI;MG;Estadual;80% ou mais;Médio;523,55;519,67;506,86;500,73;566,95;489,9
5734;ESC EST TECNICA JOSE CANELLAS;FREDERICO WESTPHALEN;RS;Estadual;80% ou mais;Médio Alto;523,53;529,21;502,01;500,69;562,23;541,1
5735;NOVO MILLENIUN COLEGIO;TEODORO SAMPAIO;SP;Privada;80% ou mais;Muito Alto;523,53;528,58;482,03;506,97;576,54;558,46
5736;CENTRO EDUCACIONAL ELITA CARLOS - CEDEC;MOSSORO;RN;Privada;80% ou mais;Alto;523,53;516,32;479,46;525,41;572,93;555,56
5737;SAO FRANCISCO DE ASSIS ESCOLA;SOBRAL;CE;Privada;80% ou mais;Médio Alto;523,52;521,79;495,87;511,23;565,19;536,92
5738;JEAN PIAGET COLEGIO;ARUJA;SP;Privada;De 60% a 80%;Muito Alto;523,5;535,08;520,43;492,93;545,57;530
5739;EEM PROFª ELZA HENRIQUETA T PACHECO;BLUMENAU;SC;Estadual;De 40% a 60%;Alto;523,49;526,62;506,37;492,61;568,36;531,43
5740;CENTRO EDUCACIONAL DO CABO;CABO DE SANTO AGOSTINHO;PE;Privada;De 60% a 80%;Médio Alto;523,48;533,44;495,51;500,87;564,1;583,72
5741;MARIA CARMEM VIEIRA MOREIRA EEEP;MARACANAU;CE;Estadual;80% ou mais;Médio Baixo;523,48;533,63;490,09;501,54;568,64;564,58
5742;COLEGIO ADVENTISTA DE MARABA;MARABA;PA;Privada;De 60% a 80%;Médio Alto;523,48;537,78;482,97;495,11;578,05;597
5743;EE DOUTOR TARCISIO GENEROSO;SAO FRANCISCO;MG;Estadual;De 60% a 80%;Médio;523,47;527,12;499,87;496,85;570,06;514
5744;SERRANO GUARDIA COLEGIO;GUARULHOS;SP;Privada;80% ou mais;Alto;523,47;532,17;504,84;499,33;557,52;566,17
5745;COL EST PROFESSOR JACOB MILTON BENNEMANN;FELIZ;RS;Estadual;80% ou mais;Alto;523,45;522,7;520,47;497,36;553,25;540
5746;FUND EDUCACIONAL PROFª EDITH NUNES COSTA;MARANGUAPE;CE;Privada;80% ou mais;Médio Alto;523,41;516,58;513,39;508,97;554,71;557,71
5747;COLEGIO ATITUDE;CAMETA;PA;Privada;De 60% a 80%;Médio Alto;523,41;539,39;467,18;514,13;572,94;637,6
5748;MARIA REGINA DEMARCHI FANANI;SAO BERNARDO DO CAMPO;SP;Estadual;De 60% a 80%;Alto;523,41;534,96;506,81;496,18;555,68;521,9
5749;SESI 401 CENTRO EDUCACIONAL;CRUZEIRO;SP;Privada;80% ou mais;Alto;523,36;524,15;508,15;499,36;561,8;542,55
5750;ELLEN G WHITE ADVENTISTA COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Alto;523,34;530,14;500,21;506,18;556,83;522,1
5751;ATUANTE COLEGIO;ITAPIRA;SP;Privada;80% ou mais;Sem informação;523,34;526,73;502,14;489,92;574,55;605
5752;FABIANO LOZANO MAESTRO;SAO PAULO;SP;Estadual;De 60% a 80%;Alto;523,33;534,51;491,92;501,05;565,85;532,5
5753;ITAUNA VISCONDE DE;SAO PAULO;SP;Estadual;De 60% a 80%;Alto;523,33;544,21;488,05;491,72;569,34;521,61
5754;EE CORONEL AMERICO AUGUSTO DE OLIVEIRA;PASSA TEMPO;MG;Estadual;80% ou mais;Médio;523,33;521,06;518,92;494,4;558,93;539,11
5755;MOACYR DOMINGOS SAVIO VERONEZI PROF ITB;BARUERI;SP;Municipal;80% ou mais;Alto;523,32;533,6;505,71;488,73;565,25;535,73
5756;EEEM ILDEFONSO SIMOES LOPES;OSORIO;RS;Estadual;80% ou mais;Alto;523,31;523,82;498,38;506;565,02;576,88
5757;ESCOLA TECNICA DE FORMACAO GERENCIAL - ETFG PIUMHI;PIUMHI;MG;Privada;80% ou mais;Alto;523,28;527,85;496,62;483,4;585,25;544,62
5758;EPEFM TERRA NOVA;PORTO VELHO;RO;Privada;De 40% a 60%;Muito Alto;523,27;525,94;492,45;516,65;558,05;538,92
5759;EE DE ENSINO MEDIO;OURO PRETO;MG;Estadual;De 60% a 80%;Médio;523,23;520,4;493,07;517,04;562,42;438,67
5760;COLEGIO ANHANGUERA;GOIANIA;GO;Privada;De 40% a 60%;Alto;523,22;527,55;495,64;509,81;559,9;533,64
5761;COLEGIO DYNAMICO;CURITIBA;PR;Privada;Menos de 20%;Alto;523,21;537,34;485,27;507,59;562,63;591,03
5762;TRIANGULO CENTRO EDUCACIONAL;SAO JOAO DA BOA VISTA;SP;Privada;De 20% a 40%;Muito Alto;523,2;526,67;496,86;502,97;566,31;635,77
5763;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;PRESIDENTE PRUDENTE;SP;Estadual;De 60% a 80%;Alto;523,18;529,22;499,95;502,64;560,91;554,41
5764;INSTITUTO DE EDUCACAO CENECISTA ANGELO ANTONELLO;FARROUPILHA;RS;Privada;80% ou mais;Muito Alto;523,18;549,4;484,06;495,35;563,91;588,18
5765;EE MANOEL ANTONIO DE SOUSA;MATEUS LEME;MG;Estadual;80% ou mais;Médio Alto;523,18;511,91;521,96;520,46;538,39;503,33
5766;INST EST EDUC MARIA CRISTINA - CIEP;HUMAITA;RS;Estadual;80% ou mais;Médio Alto;523,16;519,61;513,21;505,1;554,73;547,59
5767;EMILIA DE LIMA PINHO EDUCANDARIO;ACOPIARA;CE;Privada;De 60% a 80%;Alto;523,16;531,55;488,43;511,09;561,57;584
5768;LUCE COLEGIO;FORTALEZA;CE;Privada;80% ou mais;Médio Alto;523,15;527,74;488,82;508,11;567,95;558,99
5769;TALENTOS COLEGIO;SOROCABA;SP;Privada;De 60% a 80%;Muito Alto;523,14;513,57;532,43;501,95;544,61;484,62
5770;EE COMENDADOR MARIO GOULART SANTIAGO;PEDRALVA;MG;Estadual;80% ou mais;Médio;523,14;522,05;496,79;501,96;571,74;539,44
5771;INOVANDO O APRENDIZADO INSTITUTO DE DESENVOLVIME EDUC IDEIA;SAO JOSE DOS CAMPOS;SP;Privada;De 60% a 80%;Alto;523,14;524,14;515,19;498,84;554,38;549,12
5772;INSTITUTO MODERNO;MAMANGUAPE;PB;Privada;80% ou mais;Médio Alto;523,13;527;522,1;494,11;549,3;517,27
5773;ABEU COLEGIOS;BELFORD ROXO;RJ;Privada;De 60% a 80%;Alto;523,12;534,29;499,59;495,14;563,45;568,89
5774;COLEGIO KENNEDY;SALVADOR;BA;Privada;De 60% a 80%;Médio Alto;523,11;514,35;517,35;498,53;562,23;546,96
5775;SESI COLEGIO IBIPORA;IBIPORA;PR;Privada;80% ou mais;Médio Alto;523,11;527,52;505,38;500,7;558,83;502,5
5776;AMORIM COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Muito Alto;523,09;530,69;515,58;495,75;550,36;508
5777;CENTRO EDUCACIONAL PINGO DE GENTE;ESTRELA D OESTE;SP;Privada;80% ou mais;Sem informação;523,09;519,03;505,38;518,29;549,65;616
5778;MARINA GERMANO ARRUDA - ME;CUIABA;MT;Privada;De 40% a 60%;Alto;523,08;525,55;494,74;502,08;569,97;512,73
5779;ESCOLA MONTEIRO LOBATO;VITORIA DA CONQUISTA;BA;Privada;De 40% a 60%;Sem informação;523,07;544,49;462,94;509,36;575,5;627,78
5780;ESC PITUQUINHA LTDA;RIO DE JANEIRO;RJ;Privada;80% ou mais;Alto;523,07;541,05;483,97;490,54;576,73;513,33
5781;CE ELVIDIO COSTA;SAO FIDELIS;RJ;Estadual;De 60% a 80%;Médio Alto;523,07;530,43;497,91;498,22;565,71;521,43
5782;COLEGIO SERVOS DE MARIA;TURVO;SC;Privada;De 60% a 80%;Alto;523,04;545,41;468,51;508,8;569,43;501,33
5783;EE PROFESSOR JOSE MONTEIRO;CAMPO BELO;MG;Estadual;80% ou mais;Médio Alto;523,04;522,25;513,33;500,16;556,41;516,45
5784;IDEAL SAO PAULO COLEGIO UNIDADE I E II;SAO PAULO;SP;Privada;De 60% a 80%;Alto;523,02;533,82;520,7;477,81;559,76;535,71
5785;EDUCAR COLEGIO;GUARULHOS;SP;Privada;80% ou mais;Sem informação;523;538,88;491,82;489,89;571,42;512,5
5786;EEB CONSELHEIRO MAFRA;JOINVILLE;SC;Estadual;De 60% a 80%;Alto;523;536,62;488,51;487,93;578,94;575,32
5787;COLEGIO REPUBLICANO LTDA;RIO DE JANEIRO;RJ;Privada;De 60% a 80%;Alto;523;546,76;476,82;483,53;584,88;545,45
5788;CARLOS LOBO SC LTDA INSTITUTO PEDAGOGICO PROF;MARACANAU;CE;Privada;80% ou mais;Médio Alto;522,99;525,91;505,11;495,47;565,46;571,69
5789;SESI APUCARANA ENSINO MEDIO COLEGIO;APUCARANA;PR;Privada;De 60% a 80%;Alto;522,96;521,91;503,44;505,95;560,57;525,76
5790;COLEGIO MUNICIPAL PAULO FREIRE;ARMACAO DOS BUZIOS;RJ;Municipal;De 60% a 80%;Médio Alto;522,95;537,41;485,66;492,24;576,5;564,19
5791;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO CAMPUS CATU;CATU;BA;Federal;80% ou mais;Médio;522,92;518,79;486,94;520,35;565,58;550
5792;SESI FAZENDA RIO GRANDE COLEGIO;FAZENDA RIO GRANDE;PR;Privada;80% ou mais;Alto;522,91;530,43;495,78;495,78;569,64;495,86
5793;ANGELO MARTINO PROF;IBITINGA;SP;Estadual;80% ou mais;Alto;522,9;527,28;502,26;499,47;562,59;539,24
5794;EEEM PAULO FRONTIN;CARAZINHO;RS;Estadual;80% ou mais;Alto;522,9;511,18;491,16;524,14;565,12;540
5795;SANTA CANDIDA C E EF M PROFIS;CURITIBA;PR;Estadual;80% ou mais;Alto;522,88;534,32;490,79;498,09;568,32;525,32
5796;EE ODILON BEHRENS;PATROCINIO;MG;Estadual;80% ou mais;Médio Alto;522,87;520,49;506,53;493,93;570,53;545,56
5797;SESI COL EM - ESIC - HAUER;CURITIBA;PR;Privada;De 60% a 80%;Alto;522,87;530,7;509,46;493,52;557,8;499,57
5798;SEGISMUNDO FALARZ C E EF M;CURITIBA;PR;Estadual;80% ou mais;Alto;522,84;526,29;494,73;499,25;571,08;532,26
5799;EE NARCISO DE QUEIROS;CONSELHEIRO LAFAIETE;MG;Estadual;De 60% a 80%;Médio Alto;522,83;526,08;507,55;497,82;559,88;502,09
5800;NOSSA SENHORA DE FATIMA COLEGIO;SAO VICENTE;SP;Privada;De 60% a 80%;Alto;522,83;507,48;521,01;502,59;560,23;520
5801;KENNEDY C E C PRES E F M;SERRANOPOLIS DO IGUACU;PR;Estadual;80% ou mais;Alto;522,82;525,04;516,31;489,51;560,43;536,67
5802;EE DE SAO SEBASTIAO DO SACRAMENTO;MANHUACU;MG;Estadual;80% ou mais;Médio;522,82;508,22;528,39;503,64;551,03;501,25
5803;CAT JOSE MEIRA QUADROS;VITORIA;ES;Privada;80% ou mais;Alto;522,77;524,94;494,85;505,75;565,55;487,86
5804;COLEGIO POSITIVO JARI EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;ALMEIRIM;PA;Privada;De 60% a 80%;Médio Alto;522,76;528,25;491,73;508,13;562,91;556,19
5805;SAGRADA FAMILIA C E EF M;LONDRINA;PR;Estadual;De 60% a 80%;Médio Alto;522,76;526,37;494,84;499,57;570,25;445,88
5806;D LINS COLEGIO E CURSO LTDA;MACEIO;AL;Privada;De 60% a 80%;Médio Alto;522,76;525,17;495,39;512,58;557,89;589,45
5807;EE JOAO XXIII;ITAJUBA;MG;Estadual;80% ou mais;Médio Alto;522,75;530,89;510,06;491,76;558,3;522,11
5808;COLEGIO SAO SEBASTIAO DA ILHA;RIO DE JANEIRO;RJ;Privada;De 20% a 40%;Muito Alto;522,75;546,71;489,54;494,76;559,99;560
5809;SANTA FELICIDADE C E EF M;CURITIBA;PR;Estadual;De 60% a 80%;Alto;522,74;531,51;501,86;492,84;564,75;532,73
5810;INSTITUTO EDUCACIONAL MONTE CARMELO;SALVADOR;BA;Privada;De 60% a 80%;Alto;522,72;543,52;479,63;498,33;569,41;554,44
5811;CAVLAC COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Alto;522,71;534,91;499,2;499,71;557,01;538
5812;SAPOPEMA C E EF M N PROFIS;SAPOPEMA;PR;Estadual;80% ou mais;Médio;522,71;523,96;490,67;519,49;556,7;501,5
5813;CERTUS COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Alto;522,7;540,23;492,89;492,42;565,25;532
5814;OMEGA COLEGIO ENSINO MEDIO;SANTOS;SP;Privada;De 60% a 80%;Alto;522,65;518,45;506,02;506,59;559,52;494
5815;EE LUCIA MARTINS COELHO;CAMPO GRANDE;MS;Estadual;De 60% a 80%;Médio Alto;522,62;530,44;500,36;494,54;565,13;556,25
5816;COLEGIO PONTUAL UNIDADE FAROL;MACEIO;AL;Privada;De 40% a 60%;Alto;522,6;516,61;499,69;505,08;569;569,78
5817;COLEGIO CURSO PROGRESSAO;RIO DE JANEIRO;RJ;Privada;De 20% a 40%;Alto;522,59;540,45;472,88;511,9;565,13;553,85
5818;INTEGRAL COLEGIO E CURSO LTDA;PASSA E FICA;RN;Privada;80% ou mais;Médio Alto;522,58;528,67;483,79;499;578,86;544,55
5819;COLEGIO MARISTA NOSSA SENHORA DA CONCEICAO;RECIFE;PE;Privada;80% ou mais;Médio;522,55;530,97;487,99;499,09;572,16;567,64
5820;LUIZA TAVORA LTDA COLEGIO;FORTALEZA;CE;Privada;De 60% a 80%;Médio Alto;522,53;533,17;487,35;497,04;572,57;573,33
5821;COLEGIO BOAS NOVAS;NILOPOLIS;RJ;Privada;De 60% a 80%;Médio Alto;522,53;545,68;485,86;496,1;562,47;554,59
5822;ELIAS ABRAHAO C E PROF EF M;CURITIBA;PR;Estadual;80% ou mais;Alto;522,52;530,83;496,7;493,35;569,18;535,16
5823;ESCOLA CECILIA MEIRELES;JABOATAO DOS GUARARAPES;PE;Privada;Menos de 20%;Médio Alto;522,51;535,18;486,81;507,62;560,45;525,45
5824;CE EBENEZER;BRASILIA;DF;Privada;De 60% a 80%;Alto;522,49;530,97;508,66;495,43;554,88;505,43
5825;EEEB RUI BARBOSA;PINHAL GRANDE;RS;Estadual;80% ou mais;Médio;522,48;525,4;489,1;510,3;565,1;562,93
5826;EEEM POLISINOS;SAO LEOPOLDO;RS;Estadual;80% ou mais;Alto;522,47;527,45;492,7;502,23;567,52;525,87
5827;PATRONATO SAO JOSE;ITAPAGE;CE;Privada;80% ou mais;Médio Alto;522,46;519,67;510,49;494,41;565,28;557,89
5828;ESCOLA ESTADUAL DE ENSINO MEDIO RAIMUNDO PELISSARO;MULITERNO;RS;Estadual;80% ou mais;Médio Alto;522,45;536,34;479,38;502,31;571,79;558,18
5829;MARIO DE ANDRADE C E EF M N PROF;FRANCISCO BELTRAO;PR;Estadual;80% ou mais;Médio Alto;522,45;519,37;508,78;492,74;568,9;491,2
5830;EE SILVESTRE NUNES;CASA GRANDE;MG;Estadual;80% ou mais;Médio Baixo;522,43;523,24;512,17;486,3;568;524
5831;EEEM ONZE DE AGOSTO;NOVA PRATA;RS;Estadual;80% ou mais;Alto;522,42;523,7;511,82;493,22;560,96;507,27
5832;ESCOLA TECNICA FACCENTRO CRUZ ALTA;CRUZ ALTA;RS;Privada;De 60% a 80%;Médio Alto;522,42;536,02;499,12;494,81;559,72;561,9
5833;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA - CAMPUS IGUATU;IGUATU;CE;Federal;80% ou mais;Médio Baixo;522,41;532,33;493,67;502,58;561,07;542,93
5834;COLEGIO EDUCAR;BIGUACU;SC;Privada;80% ou mais;Alto;522,39;524,51;506,39;504,85;553,81;506,18
5835;CENTRO EDUC OLIVIA LIMA E JD DE INF MIRIM LTDA;SAO GONCALO;RJ;Privada;De 60% a 80%;Alto;522,38;535,86;493,9;504,91;554,86;574,19
5836;EE BENJAMIM GUIMARAES;BOM SUCESSO;MG;Estadual;80% ou mais;Médio;522,38;520,27;520,75;490,72;557,77;490,89
5837;TEREZA GIL DE MOURA INSTITUTO EDUCACIONAL;SAO PAULO;SP;Privada;De 60% a 80%;Alto;522,38;529,5;506,12;496,76;557,12;520
5838;EE GAL MALAN;CAMPO GRANDE;MS;Estadual;De 60% a 80%;Médio Alto;522,36;531,6;503,59;490,44;563,8;537,23
5839;EEEM CAVALHEIRO ARISTIDES GERMANI;CAXIAS DO SUL;RS;Estadual;80% ou mais;Alto;522,35;531,53;503,5;490,06;564,31;540
5840;ESCOLA FAMILIA AGRICOLA DE ORIZONA;ORIZONA;GO;Privada;Menos de 20%;Médio Baixo;522,35;505,46;491,21;524,05;568,67;526,67
5841;ABDIAS DO NASCIMENTO ETEC;SAO PAULO;SP;Estadual;De 60% a 80%;Médio Alto;522,34;535,4;477,49;505;571,49;546,8
5842;CENTRO DE APRENDIZAGEM E DESENVOLVIMENTO PERCEPCAO;CASTANHAL;PA;Privada;80% ou mais;Alto;522,33;537,09;461,45;515,38;575,4;585,71
5843;IMACULADA CONCEICAO INSTITUTO;BELA CRUZ;CE;Privada;80% ou mais;Médio;522,32;518,78;510,55;510,4;549,53;580
5844;ESC EST ENS MEDIO JACOB HOFF;HARMONIA;RS;Estadual;80% ou mais;Alto;522,31;517,55;528,2;486,42;557,08;553,6
5845;COL ESTADUAL ENGENHEIRO PAULO CHAVES;MARATA;RS;Estadual;80% ou mais;Médio;522,31;532,14;505,73;496,09;555,29;522,86
5846;INSTITUTO FEDERAL DE SAO PAULO CAMPUS - VOTUPORANGA;VOTUPORANGA;SP;Federal;Menos de 20%;Sem informação;522,29;530,9;490,66;504,5;563,1;552,17
5847;CIEP 322 MOZART CUNHA GUIMARAES;BOM JARDIM;RJ;Estadual;De 60% a 80%;Médio;522,29;529,32;504,62;496,75;558,46;536,47
5848;EEEFM GRACA ARANHA;SANTA MARIA DE JETIBA;ES;Estadual;80% ou mais;Médio Alto;522,28;519,11;512,46;501,73;555,82;518,92
5849;EE SANTOS DUMONT ENS DE 1 E 2 GRAUS;PARNAMIRIM;RN;Estadual;De 40% a 60%;Médio Alto;522,28;537,03;496,66;484,85;570,58;608,29
5850;EE PADRE JOSE SENABRE;VESPASIANO;MG;Estadual;80% ou mais;Alto;522,27;536,5;496,07;497,04;559,47;527,88
5851;CENTRO DE ENSINO MARTINS SANTINI;MARICA;RJ;Privada;De 60% a 80%;Sem informação;522,26;553,6;456,62;491,75;587,07;582,35
5852;COLEGIO ADVENTISTA DE IMPERATRIZ;IMPERATRIZ;MA;Privada;De 60% a 80%;Médio Alto;522,26;537,17;479,15;503,5;569,22;629,73
5853;DOMINIQUE COLEGIO;UBATUBA;SP;Privada;De 40% a 60%;Alto;522,26;504,78;520,66;520,04;543,55;435,38
5854;BRASIL COLEGIO;SAO PAULO;SP;Privada;De 20% a 40%;Sem informação;522,25;541,41;493,08;501;553,52;535,71
5855;COL SOUZA DUARTE;NOVA IGUACU;RJ;Privada;80% ou mais;Médio Alto;522,25;524,86;511,92;492,85;559,36;571,2
5856;ALVORADA COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Muito Alto;522,24;525,58;497,32;511,28;554,8;523,81
5857;EE DEPUTADO ILACIR PEREIRA LIMA;BELO HORIZONTE;MG;Estadual;De 60% a 80%;Médio Alto;522,23;525,71;500,5;497,79;564,91;495,97
5858;MARIA DAS DORES FERREIRA DA ROCHA PROFESSORA;SANTA RITA D OESTE;SP;Estadual;80% ou mais;Médio Alto;522,21;518,16;534,87;494,64;541,17;472,63
5859;ESCOLA MONTEIRO LOBATO;GUARANTA DO NORTE;MT;Privada;De 20% a 40%;Alto;522,21;535,02;506,05;497,51;550,26;505,45
5860;TOLEDO C A E DE EM PROF INTEGRADO;TOLEDO;PR;Estadual;80% ou mais;Médio Alto;522,2;507,89;510,59;510,65;559,69;492,43
5861;E E F M CENTRO EDUC OLIMPUS;BELEM;PA;Privada;De 60% a 80%;Médio Alto;522,2;522,83;501,8;498,85;565,33;573,13
5862;GUARULHOS COLEGIO INTEGRADO;GUARULHOS;SP;Privada;De 40% a 60%;Muito Alto;522,19;541,88;493,33;499,78;553,77;501,82
5863;CENTRO EDUCACIONAL PRIMAVERA;PRIMAVERA DO LESTE;MT;Privada;De 60% a 80%;Muito Alto;522,19;533,99;486,64;513,29;554,82;528,24
5864;RENATO CORDEIRO DOUTOR ETEC;BIRIGUI;SP;Estadual;80% ou mais;Médio Alto;522,18;529,68;503,31;491,94;563,78;509,57
5865;CENTRO EDUCACIONAL FLUMINENSE DE VILAR;SAO JOAO DE MERITI;RJ;Privada;80% ou mais;Médio Alto;522,17;531,76;483,81;500,63;572,49;523,72
5866;COLEGIO METODO;ARACAJU;SE;Privada;De 40% a 60%;Alto;522,17;528,23;482,76;507,66;570,04;588,57
5867;PALMARINO CALABREZ COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Alto;522,17;538,12;478,4;506,37;565,79;510,61
5868;COL EST MARIO QUINTANA;BARAO DE COTEGIPE;RS;Estadual;80% ou mais;Médio Alto;522,16;510,13;512,05;511,9;554,57;557,65
5869;FRANCISCO TOZZI DR;AGUAS DE LINDOIA;SP;Estadual;De 60% a 80%;Médio Alto;522,16;531,73;481,29;494,47;581,13;481,05
5870;ESCOLA DE APLICACAO DOM BOSCO;IPIAU;BA;Privada;80% ou mais;Médio Alto;522,15;508,03;511,71;498,62;570,23;581,4
5871;ESC COLEGIO VITORIA;RIO BRANCO;AC;Privada;De 60% a 80%;Muito Alto;522,13;527,5;478,15;517,66;565,19;515
5872;EEB PROF GERMANO TIMM;JOINVILLE;SC;Estadual;De 40% a 60%;Alto;522,13;530,24;493,37;501,85;563,05;574,77
5873;COLEGIO METROPOLITANA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL E MEDIO;ARAUCARIA;PR;Privada;80% ou mais;Sem informação;522,12;542,19;470,25;496,72;579,33;391,67
5874;SANTA BARBARA COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Alto;522,11;529,82;499,02;512,06;547,55;525,26
5875;PEDRO DE QUEIROZ LIMA EEEP;BEBERIBE;CE;Estadual;80% ou mais;Médio Baixo;522,09;526,93;496,91;498,5;566,04;566,12
5876;VILA ALBERTINA;CAMPOS DO JORDAO;SP;Estadual;80% ou mais;Médio Alto;522,09;535,41;487,85;503,78;561,32;520,9
5877;CASTRO ALVES C E EF M;QUEDAS DO IGUACU;PR;Estadual;De 60% a 80%;Alto;522,07;519,31;500,18;512,65;556,15;499,13
5878;COLEGIO IDEAL;ILHEUS;BA;Privada;De 60% a 80%;Alto;522,06;520,36;476,38;515,16;576,36;602,5
5879;NILO PECANHA C E EF M;LONDRINA;PR;Estadual;80% ou mais;Alto;522,03;527,27;504,25;499,5;557,13;501,21
5880;EEB MARCOLINO PEDROSO;ARABUTA;SC;Estadual;80% ou mais;Médio Alto;522,03;533,48;499,67;483,75;571,23;544
5881;E E F M TAPAJOS;SANTAREM;PA;Privada;De 60% a 80%;Alto;522,03;535,73;482,83;499,83;569,73;571,88
5882;APLICACAO PED DA UEM C DE EF M;MARINGA;PR;Estadual;De 60% a 80%;Alto;522,01;528,16;484,27;507,39;568,24;507,46
